transaction_id,user_id,amount,transaction_type,device_type,location,time_of_day,transaction_hour,is_international,previous_transactions,failed_transactions,account_age_days,is_fraud
T04643,U252,117597.9,transfer,mobile,New York,afternoon,15,1,70,9,613,1
T04644,U293,58143.46,ATM,desktop,Singapore,night,3,1,124,3,348,0
T04645,U420,291507.45,ATM,desktop,Singapore,morning,9,1,149,9,194,1
T04646,U447,33869.75,POS,mobile,London,night,22,1,42,7,136,0
T04647,U441,277114.02,online,desktop,Singapore,night,23,1,138,0,563,1
T04648,U351,26638.34,transfer,mobile,Singapore,night,3,1,12,4,379,1
T04649,U593,15153.63,transfer,tablet,New York,afternoon,16,1,199,8,278,0
T04650,U891,206699.33,online,tablet,Kolkata,night,2,0,92,7,381,1
T04651,U891,54413.21,transfer,mobile,Dubai,night,23,1,67,5,60,0
T04652,U786,236426.62,ATM,mobile,Bangalore,morning,8,0,109,9,311,1
T04653,U276,61566.86,POS,mobile,Mumbai,afternoon,14,0,99,1,615,0
T04654,U446,21128.31,ATM,tablet,Bangalore,night,23,0,56,9,676,0
T04655,U113,8857.56,POS,mobile,Chennai,afternoon,16,0,126,1,637,0
T04656,U250,169279.62,POS,tablet,Pune,morning,5,0,53,10,99,1
T04657,U567,49223.08,transfer,desktop,Delhi,afternoon,15,0,93,6,879,0
T04658,U543,78306.86,transfer,desktop,Pune,morning,11,0,143,5,67,0
T04659,U291,189467.44,ATM,mobile,Delhi,night,21,0,176,5,588,0
T04660,U270,165287.87,transfer,tablet,London,morning,8,1,194,9,361,1
T04661,U941,118680.79,transfer,mobile,New York,night,2,1,101,5,33,1
T04662,U574,2498.15,ATM,mobile,Dubai,night,23,1,142,10,258,0
T04663,U950,296789.79,POS,tablet,Dubai,night,2,1,143,10,244,1
T04664,U382,156273.73,transfer,desktop,London,evening,20,1,117,8,971,1
T04665,U645,229397.79,ATM,desktop,Mumbai,morning,7,0,107,4,521,0
T04666,U692,15532.48,ATM,mobile,Pune,morning,9,0,39,3,106,0
T04667,U992,148952.41,online,mobile,Mumbai,afternoon,16,0,120,1,601,0
T04668,U869,58273.04,ATM,tablet,Chennai,night,4,0,28,1,137,0
T04669,U926,193994.31,ATM,tablet,Bangalore,afternoon,12,0,143,7,834,1
T04670,U531,277367.42,ATM,tablet,New York,afternoon,12,1,11,7,430,1
T04671,U860,160612.47,online,tablet,Kolkata,morning,6,0,9,8,851,1
T04672,U504,93422.12,transfer,tablet,Dubai,morning,9,1,189,4,204,0
T04673,U370,128335.06,POS,desktop,Mumbai,night,3,0,44,8,896,1
T04674,U992,205003.88,POS,desktop,Delhi,afternoon,15,0,19,6,511,1
T04675,U689,79968.32,online,tablet,Singapore,night,1,1,148,2,366,0
T04676,U478,110472.07,transfer,tablet,New York,evening,17,1,55,1,301,1
T04677,U874,273554.51,transfer,tablet,Delhi,night,3,0,112,4,182,1
T04678,U897,80123.18,transfer,tablet,Chennai,evening,20,0,7,8,486,1
T04679,U617,150819.04,online,desktop,Dubai,afternoon,15,1,193,2,578,1
T04680,U294,285445.24,ATM,desktop,Kolkata,night,21,0,71,1,661,0
T04681,U371,5602.62,ATM,desktop,Pune,morning,6,0,146,7,966,0
T04682,U715,238347.27,ATM,tablet,Delhi,afternoon,14,0,11,7,51,1
T04683,U636,90612.08,transfer,tablet,Dubai,morning,6,1,12,8,752,1
T04684,U726,77290.63,POS,tablet,Bangalore,morning,7,0,106,0,832,0
T04685,U775,2162.33,online,desktop,London,morning,11,1,33,9,428,0
T04686,U789,261395.78,transfer,mobile,Mumbai,evening,18,0,30,5,845,0
T04687,U444,229723.15,POS,mobile,Chennai,night,22,0,61,6,138,1
T04688,U974,60338.17,ATM,mobile,Mumbai,night,23,0,195,6,535,1
T04689,U276,234362.04,POS,desktop,Mumbai,night,21,0,23,8,428,1
T04690,U558,289501.21,ATM,desktop,Pune,afternoon,13,0,60,8,794,1
T04691,U323,208058.78,ATM,mobile,Dubai,morning,5,1,173,6,512,1
T04692,U222,58206.27,ATM,tablet,Kolkata,evening,20,0,98,8,819,1
T04693,U562,194472.53,POS,mobile,Chennai,morning,11,0,173,3,671,0
T04694,U987,198470.39,POS,mobile,Bangalore,morning,7,0,186,4,748,0
T04695,U522,298756.23,ATM,tablet,Singapore,morning,6,1,67,4,419,1
T04696,U932,125210.2,POS,tablet,Singapore,night,23,1,16,3,577,1
T04697,U513,56103.7,POS,desktop,Delhi,night,22,0,193,4,612,0
T04698,U714,57582.95,online,mobile,Bangalore,night,22,0,189,0,884,0
T04699,U476,40386.3,online,mobile,Singapore,afternoon,12,1,60,0,588,0
T04700,U491,265504.71,ATM,tablet,Mumbai,morning,11,0,193,4,160,0
T04701,U384,209665.37,ATM,tablet,Singapore,afternoon,15,1,55,4,483,1
T04702,U202,235099.28,ATM,mobile,Mumbai,afternoon,16,0,191,2,730,0
T04703,U595,136006.92,POS,mobile,Chennai,afternoon,13,0,26,9,256,1
T04704,U865,107589.91,ATM,mobile,Bangalore,morning,5,0,164,5,941,0
T04705,U863,292591.16,POS,mobile,Kolkata,afternoon,14,0,44,3,560,0
T04706,U367,273436.46,POS,tablet,Mumbai,evening,18,0,86,6,657,1
T04707,U977,242631.8,transfer,desktop,Kolkata,morning,8,0,118,2,484,0
T04708,U667,289285.04,POS,desktop,Bangalore,afternoon,15,0,11,8,189,1
T04709,U540,188775.45,ATM,mobile,Singapore,night,21,1,181,0,832,1
T04710,U134,134753.1,POS,tablet,Kolkata,afternoon,14,0,70,9,844,1
T04711,U717,177163.76,transfer,tablet,New York,afternoon,15,1,184,8,207,1
T04712,U859,248321.85,transfer,desktop,Pune,afternoon,16,0,130,7,791,1
T04713,U317,265780.75,online,mobile,Dubai,night,23,1,49,1,825,1
T04714,U119,105169.13,ATM,desktop,Bangalore,night,2,0,62,7,535,1
T04715,U337,42186.85,transfer,desktop,Dubai,night,3,1,87,1,520,1
T04716,U275,239155.78,online,desktop,Singapore,evening,17,1,29,8,852,1
T04717,U224,61058.83,transfer,tablet,Pune,afternoon,15,0,106,3,150,0
T04718,U537,286458.87,online,mobile,London,night,3,1,164,8,740,1
T04719,U128,161484.02,ATM,desktop,Kolkata,night,2,0,159,10,812,1
T04720,U349,196280.96,transfer,desktop,Singapore,afternoon,16,1,68,1,727,1
T04721,U471,163212.2,POS,mobile,Delhi,afternoon,13,0,17,9,372,1
T04722,U639,276481.21,transfer,mobile,Delhi,evening,18,0,4,8,637,1
T04723,U175,100453.84,POS,desktop,Bangalore,morning,5,0,21,9,634,1
T04724,U506,6768.28,transfer,tablet,New York,afternoon,15,1,55,9,959,0
T04725,U570,185240.2,POS,mobile,Delhi,evening,18,0,154,7,496,1
T04726,U407,72923.98,online,mobile,Bangalore,night,22,0,99,9,302,1
T04727,U899,112973.67,POS,mobile,New York,morning,5,1,61,7,872,1
T04728,U152,201471.15,ATM,mobile,Mumbai,evening,20,0,61,2,168,0
T04729,U938,281130.4,transfer,desktop,Bangalore,afternoon,15,0,181,9,378,1
T04730,U431,161468.1,transfer,tablet,Kolkata,night,21,0,2,2,203,0
T04731,U295,221805.18,transfer,tablet,London,night,4,1,188,9,151,1
T04732,U977,2855.09,online,desktop,Pune,evening,17,0,110,9,329,0
T04733,U197,140560.0,POS,desktop,London,morning,10,1,70,4,448,1
T04734,U549,159383.06,transfer,desktop,Singapore,morning,9,1,91,3,359,1
T04735,U517,47149.13,ATM,mobile,London,night,2,1,163,6,231,0
T04736,U848,91612.51,online,tablet,Pune,night,23,0,172,10,944,1
T04737,U896,151376.19,transfer,desktop,Singapore,morning,9,1,179,2,71,1
T04738,U895,95342.73,transfer,desktop,Bangalore,night,4,0,197,5,529,0
T04739,U434,245944.86,transfer,tablet,Mumbai,afternoon,15,0,121,8,158,1
T04740,U846,3134.54,transfer,tablet,New York,night,1,1,30,2,792,1
T04741,U309,243991.85,transfer,mobile,Bangalore,afternoon,15,0,108,6,887,1
T04742,U549,280312.0,ATM,tablet,Singapore,afternoon,15,1,61,4,943,1
T04743,U367,277681.27,ATM,tablet,Chennai,morning,8,0,48,4,909,0
T04744,U815,89630.65,transfer,tablet,Mumbai,evening,18,0,83,10,581,1
T04745,U642,64668.92,POS,mobile,Dubai,morning,8,1,134,1,59,0
T04746,U102,188293.69,transfer,tablet,London,morning,5,1,61,0,571,1
T04747,U728,204393.18,online,desktop,Singapore,night,2,1,133,3,186,1
T04748,U854,32882.26,transfer,tablet,Chennai,morning,11,0,81,6,674,0
T04749,U864,157697.47,online,tablet,Mumbai,night,0,0,95,8,309,1
T04750,U768,26628.14,online,desktop,Bangalore,morning,11,0,48,2,60,0
T04751,U643,196721.67,online,tablet,New York,night,4,1,32,2,334,1
T04752,U975,83426.86,online,desktop,Chennai,morning,7,0,157,2,277,0
T04753,U408,230664.42,POS,mobile,Pune,afternoon,14,0,109,8,703,1
T04754,U602,257572.55,transfer,tablet,Chennai,evening,18,0,84,9,659,1
T04755,U321,267882.77,ATM,tablet,New York,evening,20,1,143,6,583,1
T04756,U824,85140.62,transfer,mobile,Chennai,evening,19,0,191,3,809,0
T04757,U302,154792.5,transfer,tablet,Chennai,afternoon,16,0,74,0,576,0
T04758,U879,211373.49,ATM,tablet,Chennai,night,0,0,101,5,59,1
T04759,U921,33414.06,transfer,mobile,Mumbai,night,0,0,80,8,680,1
T04760,U828,242568.21,ATM,desktop,Dubai,afternoon,12,1,127,9,774,1
T04761,U525,218224.0,ATM,mobile,Kolkata,morning,8,0,111,4,826,0
T04762,U123,266520.03,POS,tablet,Bangalore,afternoon,14,0,100,10,56,1
T04763,U132,249655.89,online,desktop,Chennai,night,2,0,168,6,984,1
T04764,U141,285091.56,online,mobile,Mumbai,evening,17,0,127,10,107,1
T04765,U309,156693.47,POS,desktop,London,night,21,1,53,2,512,1
T04766,U510,128856.4,transfer,mobile,London,afternoon,16,1,106,6,406,1
T04767,U697,148014.29,POS,mobile,London,evening,19,1,127,1,552,1
T04768,U528,113716.05,online,mobile,Mumbai,evening,20,0,79,1,616,0
T04769,U209,223103.95,POS,mobile,Chennai,evening,19,0,107,5,611,0
T04770,U591,117527.36,POS,mobile,Dubai,night,23,1,92,8,980,1
T04771,U685,282663.76,transfer,tablet,London,night,21,1,83,7,257,1
T04772,U997,295772.87,online,tablet,Dubai,morning,5,1,102,2,300,1
T04773,U492,290938.41,POS,mobile,New York,evening,17,1,84,6,876,1
T04774,U118,80021.2,online,desktop,London,morning,8,1,181,7,342,1
T04775,U368,297069.8,POS,tablet,Delhi,evening,18,0,159,2,623,0
T04776,U464,34532.46,POS,desktop,Delhi,evening,20,0,177,0,684,0
T04777,U832,290926.53,POS,mobile,Mumbai,morning,10,0,97,0,285,0
T04778,U307,12551.93,transfer,desktop,Kolkata,night,3,0,40,2,906,1
T04779,U444,253975.91,ATM,tablet,Singapore,evening,20,1,92,8,855,1
T04780,U883,15707.89,transfer,desktop,Mumbai,afternoon,16,0,115,3,99,0
T04781,U952,3105.74,ATM,mobile,Chennai,morning,6,0,34,9,752,0
T04782,U360,49412.65,online,tablet,Pune,morning,7,0,62,9,361,0
T04783,U352,29401.82,transfer,mobile,Chennai,night,22,0,86,1,797,0
T04784,U476,194284.33,POS,desktop,Pune,evening,18,0,49,2,840,0
T04785,U496,3174.55,POS,desktop,Bangalore,night,4,0,152,3,952,0
T04786,U840,193780.44,ATM,desktop,London,morning,11,1,137,1,157,1
T04787,U941,38631.15,ATM,tablet,Singapore,night,21,1,103,0,480,0
T04788,U655,35973.41,transfer,mobile,Singapore,night,21,1,7,2,968,0
T04789,U293,66327.06,POS,desktop,Chennai,evening,17,0,147,4,828,0
T04790,U265,45427.23,POS,desktop,Pune,morning,8,0,77,1,734,0
T04791,U735,10187.98,transfer,desktop,Mumbai,night,3,0,134,5,649,1
T04792,U579,154224.61,ATM,mobile,London,morning,6,1,111,9,580,1
T04793,U645,145070.78,online,mobile,London,night,0,1,84,9,41,1
T04794,U129,253940.17,online,desktop,Bangalore,night,22,0,196,10,912,1
T04795,U944,91356.25,transfer,mobile,Dubai,afternoon,13,1,138,0,45,1
T04796,U699,179624.25,online,desktop,Chennai,evening,18,0,21,1,499,0
T04797,U698,177558.58,online,mobile,Singapore,morning,10,1,66,10,603,1
T04798,U732,120177.92,transfer,mobile,Kolkata,night,23,0,56,10,262,1
T04799,U425,22860.52,online,desktop,Singapore,night,23,1,35,2,692,0
T04800,U239,173151.87,online,desktop,Pune,night,4,0,137,7,868,1
T04801,U483,73575.85,transfer,mobile,Chennai,night,23,0,11,6,931,1
T04802,U549,220744.87,online,desktop,Delhi,morning,11,0,40,8,482,1
T04803,U985,267463.39,ATM,mobile,Pune,afternoon,16,0,82,3,854,0
T04804,U176,39177.87,online,mobile,Dubai,afternoon,12,1,120,6,375,0
T04805,U805,298541.17,ATM,desktop,Dubai,night,21,1,145,0,727,1
T04806,U511,277566.74,POS,tablet,Kolkata,night,1,0,149,1,585,0
T04807,U280,221097.73,ATM,mobile,Dubai,night,3,1,86,4,253,1
T04808,U790,8100.81,ATM,mobile,Pune,evening,19,0,67,3,173,0
T04809,U435,114512.23,transfer,tablet,Bangalore,morning,11,0,85,7,113,1
T04810,U591,253029.72,POS,mobile,Singapore,morning,9,1,198,0,241,1
T04811,U589,104869.85,ATM,tablet,Mumbai,night,22,0,89,0,879,0
T04812,U334,141072.3,POS,tablet,Dubai,afternoon,16,1,77,2,576,1
T04813,U199,127614.52,ATM,mobile,Mumbai,afternoon,13,0,130,2,88,1
T04814,U337,99318.66,POS,tablet,New York,night,22,1,159,10,46,1
T04815,U116,173743.19,transfer,tablet,London,night,1,1,53,5,652,1
T04816,U909,35291.99,ATM,desktop,Chennai,afternoon,12,0,101,7,146,0
T04817,U794,85790.58,transfer,tablet,Singapore,night,4,1,134,5,826,0
T04818,U654,9392.78,transfer,desktop,New York,morning,10,1,6,9,963,0
T04819,U273,24208.42,ATM,mobile,Pune,morning,8,0,180,5,954,0
T04820,U264,244532.5,ATM,mobile,New York,evening,17,1,46,9,704,1
T04821,U930,183506.32,online,mobile,Mumbai,afternoon,15,0,126,0,806,0
T04822,U102,205964.89,ATM,desktop,Chennai,morning,5,0,65,3,82,1
T04823,U672,170237.25,online,tablet,Kolkata,night,0,0,149,3,244,0
T04824,U522,22843.0,ATM,mobile,Dubai,night,21,1,115,7,753,0
T04825,U488,45734.13,online,mobile,Mumbai,afternoon,15,0,17,1,600,0
T04826,U167,246111.51,online,tablet,Delhi,night,21,0,35,6,764,1
T04827,U474,49183.75,ATM,mobile,Delhi,night,23,0,46,3,239,0
T04828,U645,196303.64,POS,tablet,Dubai,afternoon,16,1,80,10,413,1
T04829,U611,98760.31,POS,tablet,Bangalore,evening,17,0,22,7,541,1
T04830,U745,228012.36,POS,mobile,Chennai,morning,6,0,92,9,270,1
T04831,U759,18393.21,transfer,desktop,Dubai,night,0,1,36,5,731,1
T04832,U165,153139.16,online,mobile,Delhi,night,2,0,23,2,299,0
T04833,U152,5752.28,online,mobile,New York,afternoon,12,1,11,8,846,0
T04834,U195,281417.37,POS,mobile,Mumbai,afternoon,16,0,56,2,588,0
T04835,U974,207048.17,POS,tablet,London,afternoon,16,1,58,4,330,1
T04836,U347,142894.47,POS,tablet,Dubai,night,1,1,12,8,43,1
T04837,U871,152176.74,POS,tablet,Singapore,evening,17,1,191,3,842,1
T04838,U909,244973.63,online,desktop,Dubai,morning,10,1,122,4,465,1
T04839,U242,87051.39,online,tablet,London,night,0,1,153,4,743,0
T04840,U919,294670.98,transfer,tablet,Singapore,night,1,1,69,2,609,1
T04841,U628,122666.23,ATM,desktop,Singapore,night,3,1,85,8,183,1
T04842,U259,153487.96,transfer,mobile,Singapore,night,3,1,164,2,852,1
T04843,U318,51908.33,transfer,tablet,Singapore,evening,17,1,157,4,958,0
T04844,U689,197802.93,online,desktop,Singapore,morning,7,1,79,7,984,1
T04845,U481,76644.66,POS,mobile,New York,morning,11,1,140,6,979,1
T04846,U343,73884.8,transfer,mobile,London,morning,8,1,15,2,500,0
T04847,U950,50650.68,POS,tablet,New York,evening,17,1,33,6,900,1
T04848,U420,75085.76,online,desktop,Mumbai,night,4,0,140,3,360,0
T04849,U462,139845.5,ATM,desktop,Chennai,evening,18,0,116,9,594,1
T04850,U841,266470.47,transfer,mobile,Chennai,evening,17,0,170,2,877,0
T04851,U325,131798.64,transfer,desktop,Bangalore,afternoon,14,0,67,10,356,1
T04852,U541,41156.45,online,desktop,Bangalore,morning,11,0,74,3,401,0
T04853,U707,111177.47,POS,desktop,Delhi,evening,17,0,96,8,236,1
T04854,U615,38997.98,transfer,desktop,Chennai,morning,5,0,162,4,636,0
T04855,U823,194914.59,POS,desktop,Kolkata,afternoon,14,0,157,2,69,1
T04856,U480,165594.23,POS,tablet,Delhi,night,22,0,17,3,499,0
T04857,U187,86523.59,online,tablet,Dubai,night,23,1,139,9,797,1
T04858,U723,152823.58,online,mobile,New York,night,4,1,56,2,813,1
T04859,U143,261084.48,transfer,desktop,Chennai,afternoon,15,0,82,2,115,0
T04860,U834,199407.99,POS,tablet,Pune,evening,19,0,152,9,593,1
T04861,U597,96556.65,POS,mobile,Kolkata,morning,6,0,185,7,39,1
T04862,U411,205363.1,POS,desktop,Bangalore,afternoon,13,0,31,6,714,1
T04863,U435,85155.96,ATM,desktop,Bangalore,morning,7,0,27,2,162,0
T04864,U876,296390.27,transfer,desktop,Bangalore,evening,20,0,121,10,505,1
T04865,U353,288817.38,ATM,desktop,Kolkata,evening,18,0,113,8,506,1
T04866,U768,1886.19,online,mobile,Mumbai,afternoon,14,0,200,5,123,0
T04867,U652,169527.62,transfer,mobile,Mumbai,evening,17,0,49,8,933,1
T04868,U228,128979.19,online,desktop,Pune,morning,11,0,122,7,421,1
T04869,U238,278888.71,online,desktop,Kolkata,afternoon,16,0,69,0,180,0
T04870,U142,297324.74,online,tablet,New York,morning,7,1,140,3,136,1
T04871,U868,293948.7,online,mobile,Pune,night,0,0,136,5,911,0
T04872,U211,147253.41,POS,desktop,Dubai,night,23,1,41,2,446,1
T04873,U626,26763.74,transfer,tablet,Bangalore,evening,19,0,132,1,83,0
T04874,U141,49135.76,POS,mobile,Bangalore,night,0,0,199,2,423,0
T04875,U175,10030.76,POS,desktop,Bangalore,evening,20,0,88,9,816,0
T04876,U790,11645.38,POS,desktop,Dubai,night,1,1,35,1,135,0
T04877,U897,232527.19,POS,tablet,Delhi,morning,9,0,43,10,210,1
T04878,U208,49838.92,online,desktop,Delhi,night,1,0,22,9,908,0
T04879,U310,50938.15,online,tablet,London,morning,9,1,59,0,118,0
T04880,U965,2896.14,ATM,mobile,Chennai,evening,17,0,100,0,784,0
T04881,U872,113669.61,POS,tablet,Delhi,night,0,0,69,3,899,0
T04882,U108,289824.94,POS,mobile,Singapore,night,3,1,17,2,903,1
T04883,U247,28701.46,POS,desktop,New York,night,0,1,2,4,529,0
T04884,U398,71088.76,POS,mobile,Kolkata,morning,9,0,159,2,643,0
T04885,U802,208353.35,transfer,tablet,Dubai,evening,20,1,142,5,352,1
T04886,U423,229497.57,transfer,tablet,Dubai,night,4,1,152,1,197,1
T04887,U586,192479.95,POS,desktop,London,afternoon,14,1,52,3,798,1
T04888,U571,189200.79,online,desktop,Pune,afternoon,15,0,158,10,918,1
T04889,U840,10923.03,POS,desktop,London,morning,9,1,32,8,660,0
T04890,U937,146765.92,transfer,tablet,Dubai,evening,19,1,3,6,562,1
T04891,U177,144020.63,ATM,tablet,Dubai,morning,6,1,70,6,578,1
T04892,U516,277897.01,ATM,tablet,Delhi,morning,9,0,200,1,756,0
T04893,U665,88741.49,transfer,tablet,Pune,evening,18,0,89,0,611,0
T04894,U219,94933.7,POS,desktop,Pune,morning,10,0,117,4,164,0
T04895,U745,80372.23,transfer,mobile,Singapore,night,2,1,193,3,865,1
T04896,U745,291646.15,online,mobile,London,morning,6,1,131,9,229,1
T04897,U671,31457.0,transfer,mobile,Bangalore,afternoon,13,0,113,8,466,0
T04898,U486,62670.29,online,tablet,Singapore,night,0,1,56,1,375,0
T04899,U555,232186.58,POS,desktop,Dubai,night,23,1,156,7,184,1
T04900,U764,205229.27,transfer,tablet,Mumbai,night,2,0,105,3,310,1
T04901,U930,86337.94,POS,mobile,Chennai,morning,9,0,108,5,904,0
T04902,U416,126161.38,POS,mobile,Chennai,morning,7,0,90,3,393,0
T04903,U952,34087.6,POS,mobile,London,evening,19,1,77,3,282,0
T04904,U964,256852.61,POS,desktop,London,afternoon,14,1,68,4,846,1
T04905,U680,267766.32,transfer,mobile,Delhi,afternoon,12,0,154,1,522,0
T04906,U282,176381.26,POS,desktop,Chennai,night,0,0,31,5,633,0
T04907,U261,154757.87,online,tablet,New York,afternoon,12,1,79,7,281,1
T04908,U715,59389.86,online,desktop,Mumbai,night,3,0,181,1,541,0
T04909,U138,228894.71,online,tablet,Mumbai,night,4,0,41,5,823,0
T04910,U427,67244.99,online,mobile,New York,morning,6,1,60,8,221,1
T04911,U406,140238.8,transfer,desktop,Bangalore,afternoon,14,0,47,8,689,1
T04912,U184,296242.13,ATM,desktop,Kolkata,evening,18,0,18,10,295,1
T04913,U451,189004.4,POS,desktop,Singapore,night,2,1,158,4,935,1
T04914,U625,59933.84,POS,desktop,Kolkata,evening,19,0,101,5,786,0
T04915,U657,224980.51,POS,desktop,Delhi,afternoon,15,0,143,1,958,0
T04916,U513,99819.05,ATM,mobile,Mumbai,morning,10,0,21,4,319,0
T04917,U931,155361.35,ATM,tablet,New York,night,21,1,87,0,587,1
T04918,U720,228065.86,online,mobile,Kolkata,afternoon,12,0,139,0,59,1
T04919,U697,3173.98,transfer,desktop,Bangalore,morning,10,0,124,6,322,0
T04920,U223,159206.85,online,desktop,Pune,night,1,0,166,5,154,0
T04921,U638,44745.44,ATM,mobile,Delhi,morning,10,0,69,6,576,0
T04922,U514,274758.14,online,desktop,Chennai,night,2,0,44,1,921,0
T04923,U358,273525.44,transfer,tablet,Mumbai,night,4,0,102,8,552,1
T04924,U858,94210.54,POS,mobile,London,night,4,1,100,9,777,1
T04925,U409,41530.11,POS,mobile,Chennai,evening,19,0,164,6,190,0
T04926,U419,196766.23,ATM,tablet,Delhi,night,22,0,7,10,946,1
T04927,U468,69566.08,POS,mobile,London,morning,9,1,36,3,622,0
T04928,U683,1071.69,POS,desktop,Bangalore,night,22,0,197,2,654,0
T04929,U762,203580.09,POS,desktop,Singapore,morning,5,1,18,1,36,1
T04930,U717,22787.13,online,tablet,New York,morning,9,1,16,10,662,0
T04931,U125,285655.83,transfer,tablet,Bangalore,evening,17,0,82,0,988,0
T04932,U734,40677.16,online,mobile,Bangalore,night,22,0,127,0,908,0
T04933,U489,85905.27,POS,desktop,Dubai,afternoon,15,1,56,1,976,0
T04934,U601,148227.34,ATM,mobile,Pune,evening,17,0,58,6,313,1
T04935,U731,161661.49,online,mobile,Pune,night,0,0,183,9,475,1
T04936,U468,2869.85,transfer,tablet,Bangalore,evening,19,0,135,9,412,0
T04937,U664,83528.42,ATM,mobile,Kolkata,night,22,0,152,3,610,0
T04938,U312,199587.91,transfer,tablet,Pune,morning,11,0,159,2,87,1
T04939,U187,121533.63,online,desktop,London,morning,6,1,80,1,803,1
T04940,U802,185367.96,transfer,desktop,Delhi,night,4,0,47,1,590,0
T04941,U179,176573.48,ATM,mobile,Dubai,afternoon,15,1,31,6,906,1
T04942,U328,81739.34,ATM,desktop,London,morning,10,1,32,1,862,0
T04943,U819,276170.52,POS,desktop,Delhi,morning,8,0,20,3,349,0
T04944,U942,262022.61,POS,mobile,Bangalore,afternoon,12,0,23,6,298,1
T04945,U728,282607.33,ATM,tablet,Delhi,afternoon,14,0,128,1,495,0
T04946,U358,53679.91,online,desktop,Chennai,night,4,0,70,6,97,1
T04947,U393,24480.18,ATM,mobile,Bangalore,night,0,0,30,0,625,0
T04948,U532,138000.83,ATM,mobile,Dubai,morning,8,1,93,10,45,1
T04949,U440,192598.53,online,mobile,Dubai,afternoon,13,1,123,0,966,1
T04950,U994,191467.21,transfer,tablet,Chennai,night,22,0,16,6,40,1
T04951,U905,119451.24,ATM,mobile,London,morning,5,1,57,10,58,1
T04952,U313,217101.89,transfer,tablet,Kolkata,night,22,0,177,8,476,1
T04953,U516,10213.1,transfer,desktop,Kolkata,afternoon,14,0,64,7,203,0
T04954,U193,279509.98,ATM,desktop,London,night,2,1,181,8,916,1
T04955,U422,73335.83,transfer,mobile,Chennai,night,23,0,199,8,201,1
T04956,U140,261466.86,POS,tablet,Singapore,morning,6,1,129,10,484,1
T04957,U146,151447.07,POS,tablet,Bangalore,morning,9,0,149,10,941,1
T04958,U441,224850.24,ATM,tablet,Pune,afternoon,15,0,53,8,95,1
T04959,U145,204064.92,ATM,mobile,Delhi,night,2,0,137,2,712,0
T04960,U976,179348.56,online,tablet,Delhi,night,1,0,27,1,462,0
T04961,U484,69485.72,transfer,desktop,Mumbai,morning,10,0,155,3,547,0
T04962,U193,86634.53,ATM,mobile,Kolkata,afternoon,12,0,106,4,370,0
T04963,U183,140740.02,transfer,mobile,Singapore,morning,5,1,179,0,952,1
T04964,U810,18715.38,transfer,tablet,Bangalore,evening,19,0,137,3,694,0
T04965,U813,241853.14,POS,tablet,London,night,0,1,105,5,378,1
T04966,U197,95786.82,transfer,tablet,Chennai,night,4,0,78,9,303,1
